sta_name,sta_code,mun_code,mun_name,Tractor Tipo 1 (unidades),Tractor Tipo 2 (unidades),Arados T1 (unidades),Cultivadora T1 (unidades),Desmalezadoras T1 (unidades),Equipo de aspersión de pesticidas T1 (unidades),Equipo de bombeo T1 (unidades),Fertilizadora T1 (unidades),"Otras maquinarias, equipos o implementos T1 (unidades)",Rastras T1 (unidades),Remolque T1 (unidades),Sembradoras T1 (unidades),Sierra T1 (unidades),Trilladoras T1 (unidades),Arados T2 (unidades),Cultivadora T2 (unidades),Desmalezadoras T2 (unidades),Equipo de aspersión de pesticidas T2 (unidades),Equipo de bombeo T2 (unidades),Fertilizadora T2 (unidades),"Otras maquinarias, equipos o implementos T2 (unidades)",Rastras T2 (unidades),Remolque T2 (unidades),Sembradoras T2 (unidades),Sierra o motosierra T2 (unidades),Trilladoras T2 (unidades),Productores de Algodón,Productores de Amaranto,Productores de Arroz,Productores de Avena forrajera,Productores de Brócoli,Productores de Calabaza/calabacita,Productores de Cebada grano,Productores de Cebolla,Productores de Chile,Productores de Frijol,Productores de Jitomate (Tomate rojo),Productores de Maíz forrajero,Productores de Maíz grano amarillo,Productores de Maíz grano blanco,Productores de Melón,Productores de Papa,Productores de Sandia,Productores de Sorgo forrajero,Productores de Sorgo grano,Productores de Soya,Productores de Tomate de cáscara (tomatillo),Productores de Trigo grano,Superficie sembrada de Algodón (ha),Superficie sembrada de Amaranto (ha),Superficie sembrada de Arroz (ha),Superficie sembrada de Avena forrajera (ha),Superficie sembrada de Brócoli (ha),Superficie sembrada de Calabaza/calabacita (ha),Superficie sembrada de Cebada grano (ha),Superficie sembrada de Cebolla (ha),Superficie sembrada de Chile (ha),Superficie sembrada de Frijol (ha),Superficie sembrada de Jitomate (Tomate rojo) (ha),Superficie sembrada de Maíz forrajero (ha),Superficie sembrada de Maíz grano amarillo (ha),Superficie sembrada de Maíz grano blanco (ha),Superficie sembrada de Melón (ha),Superficie sembrada de Papa (ha),Superficie sembrada de Sandia (ha),Superficie sembrada de Sorgo forrajero (ha),Superficie sembrada de Sorgo grano (ha),Superficie sembrada de Soya (ha),Superficie sembrada de Tomate de cascara (Tomatillo) (ha),Superficie sembrada de Trigo grano (ha),Producción de Algodón (ton),Producción de Amaranto (ton),Producción de Arroz (ton),Producción de Avena forrajera (ton),Producción de Brócoli (ton),Producción de Calabaza/calabacita (ton),Producción de Cebada grano (ton),Producción de Cebolla (ton),Producción de Chile (ton),Producción de Frijol (ton),Producción de Jitomate (Tomate rojo) (ton),Producción de Maíz forrajero (ton),Producción de Maíz grano amarillo (ton),Producción de Maíz grano blanco (ton),Producción de Melón (ton),Producción de Papa (ton),Producción de Sandia (ton),Producción de Sorgo forrajero (ton),Producción de Sorgo grano (ton),Producción de Soya (ton),Producción de Tomate de cáscara (tomatillo) (ton),Producción de Trigo  (ton)
San Luis Potosí,24,24034,San Vicente Tancuayalab,49,80,8,3,8,1,2,4,10,11,4,2,0,2,10,5,6,3,0,2,7,11,2,1,7,0,0,0,0,0,0,123,0,0,0,78,4,0,66,637,0,0,5,0,4,0,0,0,0,0,0,0,0,183.6918,0,5.2987,88.38,73.391,113.4524,3.9394,55.5657,943.4934,0,0,6.75,2.5,345.0335,0,0,0,0,0,0,0,0,621.0059,0,86.2628,301.5284,24.9799,1498.5033,71.2692,68.2047,484.4359,0,0,13.02,67.5,680.2091,0,0,0
San Luis Potosí,24,24031,Santa Catarina,0,42,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,5,0,0,37,12,8,3,1,0,0,0,0,0,0,88,0,0,0,99,0,7,96,465,0,0,0,11,10,0,0,0,0,0,0,0,0,228.04,0,0,0,167.5,1,44.5,226.85,1255.097,0,0,2.6462,40.26,42.15,0,0,0,0,0,0,0,0,20.911,0,0,0,25.9813,0,117.35,232.1862,902.5892,0,0,80.9057,220.89,104.34,0,0,0
San Luis Potosí,24,24032,Santa María del Río,17,33,4,1,5,1,0,2,7,7,3,2,0,3,19,5,3,2,9,1,17,3,0,2,1,1,0,0,0,102,0,50,0,0,11,227,74,24,6,687,0,0,0,10,7,0,0,0,0,0,0,787.461,0.09,33.6396,0,1.02,1.95,360.7276,0.82,45.8302,11.0441,1553.6611,0,0,2,42.5,14.68,0,0,0.5,0,0,0,6595.8167,0.5,74.8886,0,12.015,0.27,63.4717,21.802,1439.8434,3.1802,667.0887,0,0,42.5675,601.62,4.7,0,0,0
San Luis Potosí,24,24033,Santo Domingo,78,1151,45,18,3,0,0,0,22,43,16,43,0,10,632,277,49,0,0,0,99,551,57,822,0,71,0,0,0,105,0,6,0,0,100,1953,0,26,10,1366,0,0,0,7,7,0,0,0,0,0,0,792.932,0,18.03,0,0,333.85,20164.4406,0,89.3207,35.9,14231.008,0,0,0,49.8,48.64,0,0,0,0,0,0,3454.5128,0,123.3394,0,0,1067.1596,3853.6669,0,700.2605,41,14990.5867,0,0,0,528.8,79.96,0,0,0
San Luis Potosí,24,24035,Soledad de Graciano Sánchez,16,158,4,1,1,0,0,1,7,5,2,1,0,0,96,22,42,10,1,0,69,77,15,29,17,2,0,0,0,205,0,23,0,11,7,78,7,117,0,178,0,0,0,45,18,0,0,0,0,0,0,510.2079,17.7078,43.62,0,5.92,14,181.715,1.5,254.9275,2.0008,408.8142,0,0,0.5,125.87,54.4773,0,5,0,0,0,0,4460.1438,267.7586,29.5978,0,139.9152,31.9,29.3118,58.05,3351.0459,0.01,420.9993,0,0,0.005,723.5148,50.8633,0,99.25,0
San Luis Potosí,24,24036,Tamasopo,23,99,10,7,0,2,1,2,4,10,1,0,0,0,25,25,0,2,4,2,37,11,2,3,1,3,0,0,0,0,0,67,0,0,45,163,0,0,55,671,0,0,0,0,0,0,0,0,0,0,0,0,0,86.416,0,0,28.0347,163.4432,0,35,87.4,857.6868,0,0,0,0,0,0,0.007,0,0,0,0,0,0,26.5963,0,0,14.3028,28.7305,0,79.17,43.29,350.9251,0,0,0,0,0,0,0.05,0
San Luis Potosí,24,24037,Tamazunchale,4,22,1,0,0,0,0,0,0,1,0,1,0,0,2,0,17,42,3,0,24,0,0,0,12,0,0,0,0,0,0,70,0,0,45,476,4,7,2631,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,40.851,0,0,13.1809,269.9328,3.125,3.95,1767.2223,1657.9663,0.365,0,0.25,0,0,0,0.266,0,0,0,0,0,0,100.7862,0,0,0.5365,54.5739,0.92,1.1,903.2357,986.0277,0.7667,0,0,0,0,0,0.0316,0
San Luis Potosí,24,24038,Tampacán,3,30,2,0,0,1,0,0,0,0,0,0,0,0,2,2,5,4,5,1,5,2,1,0,0,0,0,0,0,0,0,3,0,0,0,39,0,0,640,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.25,29.0985,0,0,509.3813,61.253,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,5.5525,0,0,276.4091,30.404,0,0,0,0,0,0,0,0
San Luis Potosí,24,24039,Tampamolón Corona,17,31,2,1,7,0,1,0,8,5,1,0,0,0,2,0,4,0,1,0,7,6,1,0,0,0,0,0,0,0,0,14,0,0,20,226,0,0,545,747,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6752,0,0,4.5697,69.1826,0,7,377.367,553.6292,0,0,0.5,0,0,0,0,0,0,0,0,0,0,13.87,0,0,0.031,11.0554,0,200,182.9506,288.5549,0,0,0,0,0,0,0,0
San Luis Potosí,24,24040,Tamuín,235,377,38,27,29,9,2,7,29,45,10,24,0,9,57,74,40,35,3,5,39,82,5,67,0,5,0,0,0,0,0,100,0,0,3,98,7,48,24,572,0,0,6,20,417,0,0,0,0,0,0,0,0,175.049,0,0,7.3694,133.8975,66.2194,606.3509,105.51,1947.8583,2.7,0,2.1515,249.453,8677.2865,1695.9992,2.5,0,0,0,0,0,0,120.0452,0,0,97.2698,56.106,2537.4507,10623.5161,265.35,2664.3293,8,0,0.6563,4941.0794,14107.6186,1476.5725,0,0
San Luis Potosí,24,24012,Tancanhuitz,3,16,1,0,0,0,0,0,0,1,1,0,0,0,9,7,18,8,28,0,159,4,1,0,10,0,0,0,0,0,0,125,0,0,7,169,0,0,583,515,5,0,0,0,0,0,0,0,0,0,0,0,0,77.9922,0,0,2.19,87.5632,0,2,314.5034,275.3682,2.252,0,1.25,0,0,0,0,0,0,0,0,0,0,140.4476,0,0,0.0505,5.5387,0,30.0425,104.6732,81.8633,0.024,0,11.026,0,0,0,0,0
San Luis Potosí,24,24041,Tanlajás,20,37,3,6,1,0,0,2,2,4,1,0,0,0,18,4,1,2,3,1,300,7,0,0,0,0,0,0,0,0,0,49,0,0,5,214,0,0,384,1024,0,0,8,0,0,0,0,0,0,0,0,0,0,25.226,0,0,0.817,65.5564,0,10.75,245.8623,932.0323,2.1256,0,5.5054,22,0,0,0,0,0,0,0,0,0,260.9009,0,0,0.0194,9.2215,0,176.7,100.9358,430.3538,0.005,0,220.5067,366.52,0,0,0,0
San Luis Potosí,24,24042,Tanquián de Escobedo,6,29,1,1,1,0,0,0,2,3,0,0,0,0,4,0,6,1,0,1,4,11,0,1,0,0,0,0,0,0,0,25,0,0,5,68,0,0,152,296,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,0,0,1.625,40.0506,1.5,12,152.4326,342.1103,0,0,0.3,0,0,0,0,0,0,0,0,0,0,200.37,0,0,8.7753,7.9868,6.6518,320,83.307,85.6096,0,0,0.1,0,0,0,0,0
San Luis Potosí,24,24043,Tierra Nueva,9,9,1,1,0,0,0,0,2,2,0,0,0,0,15,3,0,0,0,0,9,5,0,6,0,1,0,0,0,19,0,4,0,0,0,52,0,5,0,138,0,0,0,0,0,0,0,0,0,0,0,54.5,0,13.25,0,1,1,99.13,0.5,10,2.524,280.57,0,0,1,2.75,4.5,0,0,0,0,0,0,430.04,0,3,0,0,5,14.656,0,40.67,1.85,263.8357,0,0,8,45.815,5.5,0,0,0
San Luis Potosí,24,24044,Vanegas,26,87,3,1,4,1,0,1,5,5,0,0,0,0,23,1,5,0,0,0,14,14,5,14,0,0,0,0,0,145,0,41,0,0,8,167,4,46,0,612,0,0,0,4,26,0,0,0,0,0,0,542.0239,0,210.78,0,10,344.5973,509.6517,65,137.0815,1.5,1945.6836,0,0,0,22,161.66,0,10,11,0,0,0,1501.8993,0,489.3665,0,255.48,4485.7683,7.7746,2515.5,8.77,0.1,313.926,0,0,0,22.16,35.5,0,198.5,0
San Luis Potosí,24,24045,Venado,41,270,23,11,6,4,0,0,31,20,7,15,0,0,154,65,11,0,2,0,81,126,29,121,0,2,0,0,0,333,0,59,0,0,48,591,10,213,0,1257,0,0,0,15,23,0,0,0,0,0,0,1180.1559,0,196.7224,0,0.5,363.4361,1963.9251,41.65,1054.96,3,5640.8478,0,0,0,75.75,91.9857,0,7.5,11.3831,0,0,0,3308.9408,0,75.4986,0,2.1,3079.6661,127.0471,1517.2337,2154.441,3,1566.2749,0,0,0,265.81,43.9827,0,127.1,0
San Luis Potosí,24,24056,Villa de Arista,47,137,18,6,1,0,0,1,8,11,1,1,0,0,103,36,8,0,0,0,37,83,2,13,0,2,0,0,0,239,0,3,0,0,225,57,33,4,0,489,0,0,0,7,22,0,0,0,0,0,0,644.7833,0,8.25,0,3.5,857.733,106.7887,179.033,14.75,0,1567.7268,0,0,0,91.04,45.99,0,11,0,0,0,0,1322.6215,0,0.58,0,130,6452.535,33.8243,5875.5669,3.75,0,238.473,0,0,0,205.7564,17.3066,0,198.75,0
San Luis Potosí,24,24046,Villa de Arriaga,116,643,50,44,13,7,2,1,39,53,17,48,0,12,333,235,26,23,0,1,121,361,59,317,0,39,0,0,0,778,0,3,259,0,0,877,0,28,11,376,0,5,0,0,0,0,0,0,0,0,0,7686.7506,0,51.7165,3928.84,5.1939,0.013,9635.0135,0.013,172,70.87,1911.8721,0,18,0,7.92,30,0,0,227.117,0,0,0,41499.6919,0,0.0519,2084.7988,84.5567,0.04,2518.132,0.12,1974.9554,75.2,1117.1104,0,2.25,0,31.9872,30,0,0,0
San Luis Potosí,24,24047,Villa de Guadalupe,60,201,16,1,7,0,0,1,30,10,5,2,0,1,74,16,7,1,0,1,34,63,8,61,0,1,0,0,0,111,0,240,0,6,28,271,25,22,0,1384,0,0,4,66,36,0,0,0,0,0,0,411.15,0,968.2994,0,91.5,588.72,832.346,247.4,153.8,11.5,6902.1845,0,0,283.03,360.36,183.4845,0,0,0,0,0,0,747.3164,0,615.7427,0,3896.07,6955.0183,29.5652,8884.2274,2032.9896,0,707.2449,0,0,9606.4846,594.3219,84.033,0,0,0
San Luis Potosí,24,24048,Villa de la Paz,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,46,0,0,0,47,0,0,0,252,0,0,0,8,0,0,0,0,0,0,0,53.23,0,161.7182,0,1,1.5,146.6263,0,8.56,0,802.0571,0,1.5,0,41.8666,0,0,0,0,0,0,0,86.6,0,261.17,0,0,0,2.7968,0,0,0,44.8344,0,0,0,1.3,0,0,0,0
San Luis Potosí,24,24049,Villa de Ramos,147,2828,57,49,20,11,0,0,71,53,32,58,0,9,874,1356,132,39,0,7,417,1344,406,1423,2,128,0,0,0,166,0,6,0,7,1168,4225,0,55,23,2479,0,0,0,6,0,0,0,0,0,0,0,859.407,14.5,21.11,0,27.2247,5367.8027,41315.7063,0,452.315,174.87,13153.6204,0,0,0,29.72,0,0,0,0,0,0,0,3229.5853,320,0.72,0,1203.4278,29517.2714,8670.5254,0,2601.8344,121.06,6037.324,0,0,0,99.76,0,0,0,0
San Luis Potosí,24,24050,Villa de Reyes,42,306,8,3,1,0,0,0,17,6,1,4,0,1,174,115,39,19,17,3,179,119,34,65,1,4,0,0,0,330,0,83,0,8,133,479,9,236,16,1522,0,3,0,13,11,0,0,0,0,0,0,706.717,0,149.336,0,10.8625,285.9171,676.4431,11.4873,817.9033,33.29,3127.1919,0,3.8,0,54.2726,18.75,0,1,0,0,0,0,10764.9036,0,315.289,0,423.6938,1950.2384,368.4513,444.5586,20168.1397,101.0845,4596.4677,0,6,0,275.9361,55.4834,0,3,0
San Luis Potosí,24,24051,Villa Hidalgo,19,193,14,6,5,0,0,1,21,9,7,8,0,0,152,39,9,3,1,4,77,135,30,99,1,5,0,0,0,439,0,279,0,0,3,309,0,49,0,1022,0,0,0,175,105,0,0,0,0,0,0,1686.024,0,1260.589,0,0,4,1210.5534,0,177.74,2.51,4360.571,0,0.4,19,810.011,582.56,0,0,0,0,0,0,5921.272,0,50.432,0,0,5,50.9827,0,926.0096,0,1100.2492,0,0,0,7046.5008,481.2183,0,0,0
San Luis Potosí,24,24052,Villa Juárez,19,203,8,6,0,2,1,0,8,8,0,6,0,1,77,52,13,14,14,1,88,102,12,94,0,0,0,0,0,42,0,206,0,0,0,18,3,15,19,1106,0,0,0,15,26,0,0,0,0,0,0,85.59,0,1339.3987,0,0,2,32.6806,7.0853,119.94,137.1906,7742.0212,0.1,0,1.3,36.1767,201.2158,0,0,0,0,0,0,212.8121,0,83.7756,0,0,25.058,3.1388,272.4248,275.42,152.7058,4243.8479,0.5,0,5.561,237.5122,245.4462,0,0,0
San Luis Potosí,24,24054,Xilitla,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,28,3,0,35,0,0,0,2,0,0,0,0,0,0,73,0,0,183,768,0,0,1150,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6702,0,0,63.3655,577.4974,0.225,1.35,672.2649,1113.4834,0,1,0,0,0,0,0,0,0,0,0,0,0,336.1609,0,0,32.2742,60.4726,0.04,0.47,418.2841,674.1201,0,0.8,0,0,0,0,0,0
San Luis Potosí,24,24055,Zaragoza,1,29,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,5,3,0,2,0,1,0,0,0,188,0,59,0,0,0,159,4,6,3,253,0,0,0,4,4,0,0,0,0,0,0,677.8151,0,148.0197,0,0.0084,0.001,502.561,0.001,13.5,8.43,638.2796,0,0,0,16.92,10.51,0,0,0,0,0,0,1867.3392,0,25.987,0,0,0.02,28.4683,0.0005,2.1,0.1,92.9641,0,0,0,138.68,0.5,0,0,0
Sinaloa,25,25001,Ahome,1131,4054,161,265,19,90,0,131,220,271,27,216,1,64,455,860,36,346,13,223,556,1092,79,539,5,29,0,0,0,0,0,48,0,14,58,1236,24,0,14,6127,0,232,25,50,574,0,83,1417,0,0,0,0,44.389,713.3308,0,29.9756,731.0813,12964.2064,257.1149,8.6,149.973,89525.2804,0,7232.0977,313.2511,359.21,5053.5699,25,877.9287,22495.521,0,0,0,0,760.8736,7674.0929,0,823.4136,21878.1765,24740.0156,11564.7323,45.31,1633.6709,1097065.641,0,246776.1713,2219.8537,1328.48,30540.1047,70,16312.3478,0
Sinaloa,25,25002,Angostura,412,2326,130,65,19,32,6,76,124,116,20,111,0,20,647,334,50,124,6,308,219,722,22,469,0,13,0,0,0,0,0,18,0,106,15,550,0,0,32,3685,0,0,4,27,653,0,84,0,0,0,0,0,0,538.3071,0,426.6208,182.9058,5152.2232,5.1185,17.43,271.6868,45452.1301,1,0,37.1349,218.9856,6576.4613,29.7637,505.9184,841.9861,0,0,0,0,0,4964.3327,0,11474.9755,4787.2271,10906.6218,44.5723,789.7533,2911.2712,550308.3666,0,0,1082.1236,2059.9148,46008.1704,109.5304,8559.2512,0
Sinaloa,25,25003,Badiraguato,50,95,7,0,0,1,0,0,17,20,8,6,0,0,25,8,0,1,0,0,19,41,8,23,0,1,0,0,0,0,0,6,0,0,11,212,14,45,7,953,0,5,0,139,84,0,0,0,0,0.5,0,2,0,13,0,0.75,5,352.3,6.2,848.137,90.05,2976.596,0,4.5,4.5,3081.11,602.45,0,0,0,0,0,0,9,0,5.7,0,13.255,0.805,257.0386,54.95,14975.8939,174.1,2264.1244,0,3.2,21,34362.9784,485.56,0,0,0
Sinaloa,25,25007,Choix,21,137,4,1,1,0,0,0,8,15,0,0,0,1,195,38,2,5,0,0,17,215,2,11,0,6,0,0,0,0,0,112,0,0,11,479,5,14,428,459,0,0,136,136,24,0,0,0,0,0,0,0,0,83.5898,0,0,8.48,431.3297,3.07,34.1,511.6924,952.4288,0.005,0,313.017,1936.98,123.79,0,0,0,0,0,0,0,0,264.7471,0,0,13.296,176.644,17.397,419.485,252.13,748.0403,0,0,1129.8173,16561.445,30.07,0,0,0
Sinaloa,25,25004,Concordia,43,260,13,4,5,4,1,0,15,16,7,6,0,0,29,10,25,26,32,4,62,137,36,54,2,1,0,0,0,0,0,28,0,0,131,130,19,86,165,663,0,0,10,310,76,0,13,0,0,0,0,0,0,29.9391,0,0,657.8788,204.4817,64.2681,308.4656,427.2,2262.5525,1,0,8.9333,4588.4606,716.5313,0,55.1302,0,0,0,0,0,0,47.3023,0,0,16940.2857,251.55,2332.6374,7211.8177,644.9228,8966.2765,0,0,130.5745,34185.3211,743.9879,0,1076.5278,0
Sinaloa,25,25005,Cosalá,9,24,2,2,1,1,0,0,5,6,1,3,0,0,36,26,1,4,6,0,11,16,1,8,0,0,0,0,0,0,0,5,0,0,0,31,5,4,6,930,0,0,0,123,39,0,0,0,0,0,0,0,0,6,0,1,5,41,15.75,19,20,3589.96,0,0,0,1362.19,386.5,0,0,0,0,0,0,0,0,6.9,0,0.4,100,41.3247,608.7125,288.91,17.7,3311.5874,0,0,0,7490.6351,323,0,0,0
Sinaloa,25,25006,Culiacán,1283,3981,207,166,16,104,16,98,325,321,48,252,0,59,592,517,20,399,42,271,436,1147,59,702,2,32,0,0,0,0,0,104,0,21,90,223,115,24,37,7337,0,0,15,1584,514,0,11,0,0,0,0,0,92.3,476.7806,0,69.173,1438.4966,1951.892,1270.6184,147.97,777.8,115196.1112,0.5,0,32.1701,29802.4696,9725.0366,0,55.599,23.0733,0,0,0,0,1410.2472,2477.1642,0,1904.5411,46039.5224,3818.8683,51353.4273,5114.731,8355.223,1396186.958,1.15,0,144.5278,162102.116,11444.7245,0,926.9874,0
Sinaloa,25,25010,El Fuerte,477,1620,45,93,11,34,8,36,94,99,9,93,0,30,162,309,24,115,11,99,201,443,28,283,1,21,0,0,0,0,0,215,0,13,138,511,76,30,201,2338,0,57,62,579,302,0,70,966,0,0,0,27.3,0,479.8841,0,26.55,860.0246,3092.6953,663.5524,86.745,1257.1041,30545.2098,0.75,2672.8773,96.57,4379.2672,3737.3296,0,391.0555,13758.9647,0,0,0,673.481,0,3194.9078,0,650.1805,25493.4093,6015.4097,27093.7145,1278.1369,9431.712,358596.0549,1.1,92243.8725,753.2286,41209.1949,14354.5519,0,7092.9268,0
Sinaloa,25,25008,Elota,303,917,54,27,2,20,4,16,47,72,2,47,0,5,110,35,2,38,5,34,62,237,4,138,0,3,0,0,0,0,0,4,0,0,47,24,161,9,8,1525,0,0,0,446,347,0,7,0,0,0,0,0,0,58,0,1,1191.7733,104.08,2646.3721,66.5,32.52,23256.7531,0,0,1,6313.06,5371.0828,14,56,0,0,0,0,0,0,42,0,1,35706.2831,179.7687,117713.8233,1832.565,227.5,274157.9319,0,0,3,37971.8549,4287.4563,0,234.6918,0
Sinaloa,25,25009,Escuinapa,153,833,35,16,9,14,29,1,35,61,27,15,1,0,204,109,25,54,177,4,118,440,119,80,53,4,0,0,0,0,0,24,0,0,421,76,90,172,4,216,0,0,7,157,214,0,306,0,0,0,0,0,0,42.28,0,0,4159.883,237.0264,910.1251,1128.8147,15,1166.5699,0,0,80.645,1634.4185,1442.7238,0,1186.6095,0,0,0,0,0,0,247.543,0,0,111243.8524,335.1857,52771.4375,16510.276,9.7,3797.8646,0,0,1716.0428,22652.94,3965.7074,0,20447.9589,0
Sinaloa,25,25011,Guasave,1365,5002,329,451,40,127,4,223,349,370,30,327,0,105,904,1593,73,471,7,412,654,1490,31,811,1,43,0,0,0,0,0,27,0,24,77,1568,96,19,17,11040,0,57,4,64,695,0,124,145,0,0,0,0,3.7,407.319,0,123.5765,665.9319,16099.6233,2017.1477,119.63,1361.5348,137060.6244,0,4975.428,25.25,458.3251,9241.6724,9.74,1062.1588,1378.0551,0,0,0,0,64.713,4645.5491,0,3831.3824,20679.0827,32975.7231,101954.2807,5363.9653,14425.4445,1669388.939,0,163131.3382,21,3361.737,60886.5636,35.8432,23464.5583,0
Sinaloa,25,25012,Mazatlán,326,805,84,42,14,37,14,4,133,159,23,104,0,4,196,206,30,168,166,18,226,462,49,211,4,5,0,0,0,0,0,156,0,8,297,321,37,181,71,724,0,0,18,958,248,0,76,0,0,0,0,0,0,364.8273,0,14.57,2750.0389,1261.6266,371.6594,1723.4554,273.068,5200.3266,14.6,0,47.9513,20949.8472,4231.9475,0,256.3715,0,0,0,0,0,0,733.3318,0,344.5559,66233.9214,2440.3195,16928.0624,32199.1882,1194.9022,43887.6865,237.4,0,608.4677,180124.5439,6929.2478,0,4879.4487,0
Sinaloa,25,25013,Mocorito,302,1887,83,37,17,22,3,9,48,102,13,108,1,22,359,244,81,142,2,56,104,698,36,650,1,101,0,0,0,0,0,72,0,51,18,285,114,55,34,2336,0,0,21,820,456,0,18,0,0,0,0,0,0,134.28,0,216.1389,43.2707,2086.2018,296.6691,223.7498,398.285,23020.7342,12,0,109.0615,12656.8312,4540.9024,6,98.9262,0,0,0,0,0,0,198.6402,0,6562.6576,1142.499,3854.3587,16168.2779,2586.0519,3765.9372,244004.6467,402.6,0,2614.9631,90922.9304,5704.7581,3,2095.4288,0
Sinaloa,25,25018,Navolato,964,2796,167,184,20,95,12,69,328,246,37,139,0,54,543,517,27,238,23,198,616,891,30,395,0,35,0,0,0,0,0,33,0,12,56,155,69,14,31,5724,0,0,0,83,75,0,6,0,0,0,0,0,0,265.917,0,45.327,842.2193,2886.0738,1856.189,134.29,313.423,92347.016,0,0,16.08,580.7386,1019.086,37.7,62.84,0,0,0,0,0,0,1149.805,0,971.4978,26877.9171,6216.3986,91196.7767,6721.5838,3469.6537,1133824.585,0,0,37,7937.6257,5668.138,106.72,1600.648,0
Sinaloa,25,25014,Rosario,151,798,43,14,7,18,14,3,42,65,26,20,2,1,161,69,12,152,220,4,99,414,145,101,50,0,0,0,0,0,0,22,0,0,620,355,71,31,99,656,0,0,13,499,154,0,71,0,0,0,0,0,0,112.3947,0,0,4663.7705,1393.0266,369.805,186.236,316.5,3188.3218,0.5,0,64.45,6893.5588,1661.7713,0,178.5219,0,0,0,0,0,0,1234.2205,0,0,112522.214,2312.7152,16871.982,1804.31,412.5585,6005.4844,0.1,0,1362.3644,60944.9872,1977.7027,0,2793.7581,0
Sinaloa,25,25015,Salvador Alvarado,158,1076,51,22,1,13,0,15,13,59,5,52,0,6,391,203,4,107,2,83,60,397,8,303,0,12,0,0,0,0,0,7,0,26,0,170,0,5,7,815,0,0,0,133,452,0,26,91,0,0,0,0,0,23.1781,0,146.2904,7.8,2732.6594,2,84.5,70.1878,9073.7413,0,0,9,3039.6466,5827.8678,11.68,184.3717,1037.2586,0,0,0,0,0,201.2277,0,3430.306,70,5057.813,119.8875,1314.165,735.5794,109027.3195,0,0,90,20916.6523,25177.4887,16.8192,3919.4498,0
Sinaloa,25,25016,San Ignacio,85,271,8,7,2,21,4,3,19,31,3,20,10,0,97,98,4,231,16,6,46,106,5,57,149,2,0,0,0,0,0,32,0,0,0,114,19,30,13,1251,0,0,13,340,178,0,6,0,0,0,0,0,0,47.9125,0,0.56,123.0806,453.7496,533.9717,236.922,36.25,8408.2598,0.25,0,11.19,4705.5449,1707.7113,0,24.9972,0,0,0,0,0,0,63.7004,0,4.3779,3451.1676,755.5727,22244.8483,7430.5242,114.405,52766.1697,0.5,0,15.6507,41192.6871,2562.7632,0,592.3413,0
Sinaloa,25,25017,Sinaloa,460,2670,105,156,12,45,3,73,60,158,33,122,0,29,479,689,37,266,11,219,207,904,68,704,1,31,0,0,0,0,0,60,0,14,38,1059,48,19,38,5160,0,4,16,914,978,0,33,727,0,0,0,0,0,200.8516,0,69.7755,226.9427,9025.7074,304.1291,358.78,245.669,46995.8447,2,318.36,69.66,11660.4781,13013.8039,12.27,302.7645,7007.5758,0,0,0,0,0,115.9929,0,1519.3115,6351.3344,17866.8572,14680.738,12484.0388,1909.0599,497050.4029,10,11186.1455,884.2215,58148.1071,18878.223,41.8608,6354.4676,0
Sonora,26,26001,Aconchi,5,46,4,3,2,0,0,1,4,1,2,0,1,0,34,16,4,1,0,0,33,26,2,6,0,2,0,0,0,7,0,0,6,0,35,0,0,8,0,5,0,0,0,33,6,0,0,0,0,0,0,37.5,0,0,44.5,0,45.75,0,0,28.2501,0,22,0,0,0,103.55,30,0,0,14,0,0,0,1064.925,0,0,210.6125,0,20.885,0,0,526.815,0,204.275,0,0,0,1694.55,83.9401,0,0,0
Sonora,26,26002,Agua Prieta,26,41,6,3,2,0,0,0,14,4,4,1,0,0,11,8,7,0,0,0,22,13,1,1,0,3,0,0,0,7,0,0,36,0,5,6,0,0,0,0,0,0,0,80,42,0,0,0,0,0,0,33,0,2,83.7163,3,20,9.87,0,0,330,3,0,0,5,360.1804,103.2996,0,6,0,0,0,0,869.13,0,4,473.7076,67.32,177.46,8.5363,0,0,4600,33.15,0,0,5,7298.8566,469.8006,0,134.22,0
Sonora,26,26004,Altar,108,80,27,15,9,5,3,3,61,27,8,10,0,4,12,15,2,1,0,1,13,13,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,4,0,0,0,34.7,0,30,0,0,0,0,0,71.5,0,10,30,1902.18,0,197.5,0,0,20,106.78,0,0,0,1055.613,0,270.624,0,0,0,0,0,924.09,0,4,1136.1,68478.48,0,3938.0257,0,0,447.4,0
